subject,day,trial,cat,x,y,xt,yt,resp,rt,fb,resp_key
8,23,60,B,70.13410262568195,40.215955799091184,3.5067051312840976,0.6317107564775836,B,813.6002500032191,Correct,d
8,23,61,B,70.4359099285791,58.45297556041109,3.521795496428955,0.9181771930052559,B,1008.548374993552,Correct,d
8,23,62,A,31.49795373735416,61.84304980838676,1.5748976868677078,0.9714283547680774,A,912.4407080016681,Correct,k
8,23,63,B,47.50279141050157,25.700134903693023,2.3751395705250786,0.4036967750485432,B,851.1812910001026,Correct,d
8,23,64,A,49.95253680618448,77.07222700715948,2.497626840309224,1.2106477108074853,A,651.6284570025164,Correct,k
8,23,65,B,71.28441702881037,39.53690841920263,3.5642208514405183,0.6210443051770972,B,870.0637910005753,Correct,d
8,23,66,B,55.74097430830797,39.099081417811995,2.7870487154153984,0.6141669347215368,B,876.0372079996159,Correct,d
8,23,67,B,72.58568600093122,43.606212458197845,3.629284300046561,0.6849647835477503,B,1175.3140820001136,Correct,d
8,23,68,B,47.9748741936604,35.79415801770149,2.39874370968302,0.5622533193492161,B,878.7762080028187,Correct,d
8,23,69,A,32.26548340577788,57.744821696009936,1.6132741702888937,0.9070535381151866,A,648.838415996579,Correct,k
8,23,70,A,67.83371472115323,85.40571159491815,3.3916857360576613,1.3415497806060173,A,731.1960410006577,Correct,k
8,23,71,A,33.10812896020005,45.381542232451956,1.6554064480100024,0.7128515984302299,A,600.9435830055736,Correct,k
8,23,72,B,54.69955909880837,24.33166980045976,2.7349779549404185,0.382200975473485,B,952.4261240003398,Correct,d
8,23,73,A,17.409869232412795,40.47074109685728,0.8704934616206398,0.6357129145761069,A,746.9117489963537,Correct,k
8,23,74,A,35.844696278164136,48.01299804742338,1.7922348139082067,0.7541864097130317,A,692.389791001915,Correct,k
8,23,75,B,48.99391217446568,31.052177071760006,2.4496956087232835,0.4877664568330532,B,899.0668329934124,Correct,d
8,23,76,B,54.744393725301464,45.16986911412157,2.737219686265073,0.7095266448626841,A,1104.8186249972787,Incorrect,k
8,23,77,A,48.544069501135596,68.39054664390814,2.4272034750567797,1.0742761945574593,A,830.1300829916727,Correct,k
8,23,78,B,53.469987275663044,36.87160698707397,2.673499363783152,0.5791778481832084,B,1563.269833000959,Correct,d
8,23,79,B,71.39144667210675,45.103638316385755,3.569572333605338,0.708486293924643,B,725.4868739983067,Correct,d
8,23,80,A,45.94820630901083,52.911318584060524,2.2974103154505414,0.8311290487771683,B,947.9908740031533,Incorrect,d
8,23,81,A,32.66427467589543,58.715688055078935,1.6332137337947714,0.9223038712215298,A,780.317583004944,Correct,k
8,23,82,A,43.54705632168752,57.52084405329933,2.177352816084376,0.9035353055306465,A,646.4086659980239,Correct,k
8,23,83,B,70.11554265960163,60.86986573002335,3.5057771329800813,0.9561416150121924,B,1049.6943739999551,Correct,d
8,23,84,B,50.04011485739011,35.4640825092704,2.5020057428695055,0.5570685053871307,B,957.5795409909915,Correct,d
8,23,85,A,19.74221364677259,49.173023001005646,0.9871106823386296,0.7724080390738064,A,636.1107910051942,Correct,k
8,23,86,B,52.17109363732198,38.43376162191746,2.6085546818660994,0.6037161158061862,B,789.3289990024641,Correct,d
8,23,87,B,89.89599193901869,65.88142467974998,4.4947995969509345,1.0348629989096592,B,939.381874006358,Correct,d
