subject,day,trial,cat,x,y,xt,yt,resp,rt,fb
17,5,0,B,37.35089841039725,12.942236410339252,1.8675449205198624,0.20329617413872064,B,825.5183869914617,Correct
17,5,1,B,57.88402041579198,32.14430268159558,2.8942010207895987,0.5049215257963369,B,337.4961400113534,Correct
17,5,2,A,27.33408961147084,47.04148784936742,1.366704480573542,0.738925963207531,A,424.28466500132345,Correct
17,5,3,A,49.97167955123423,68.10946192484876,2.4985839775617116,1.069860926115293,A,425.0980780052487,Correct
17,5,4,B,72.05609279487513,50.64190887453248,3.602804639743756,0.7954812444199749,B,397.3745209805202,Correct
17,5,5,B,72.28810669901901,49.273263656056564,3.6144053349509506,0.7739826156013012,B,386.858445010148,Correct
17,5,6,B,35.742333526591295,12.589154043578375,1.7871166763295647,0.1977499692910803,B,359.7715959767811,Correct
17,5,7,B,74.87556936913795,60.133621357216356,3.7437784684568975,0.9445767154479059,B,497.5224740046542,Correct
17,5,8,A,24.362510163548052,56.65136877629992,1.2181255081774025,0.8898776198171501,A,457.19225698849186,Correct
17,5,9,B,36.32557435817066,22.44734148004373,1.8162787179085331,0.35260201543163405,B,440.95901199034415,Correct
17,5,10,A,57.01150134448585,68.22377692421139,2.8505750672242924,1.071656581926257,A,632.4323170119897,Correct
17,5,11,A,65.66173643721687,80.46425862611673,3.2830868218608433,1.2639296188817875,A,391.53025299310684,Correct
17,5,12,A,42.29662208924176,72.35908025076196,2.114831104462088,1.1366137746815403,A,319.58213698817417,Correct
17,5,13,B,67.90973661783943,48.461651717066914,3.3954868308919712,0.761233845075823,B,1081.1188119987492,Correct
17,5,14,B,79.80902599368466,61.9409635340942,3.9904512996842327,0.9729663799749182,B,1912.093499006005,Correct
17,5,15,A,52.77221464995884,74.45149200908654,2.638610732497942,1.169481301722727,A,1041.3028400216717,Correct
17,5,16,B,38.28993193245424,23.076694760169303,1.9144965966227119,0.36248787363840973,B,859.1507170058321,Correct
17,5,17,A,55.50930732447476,72.23932024241631,2.775465366223738,1.1347325888694775,A,953.6509190220386,Correct
17,5,18,A,38.60173824008599,45.716848742299575,1.9300869120042996,0.7181185807704207,B,662.809333007317,Incorrect
17,5,19,B,75.87952693514806,46.46646497463109,3.7939763467574035,0.7298935250129424,B,859.8776029830333,Correct
17,5,20,B,82.29746096240868,63.27954111617326,4.114873048120433,0.9939927074655159,B,716.6234540054575,Correct
17,5,21,A,46.41715615566588,77.84072857297971,2.3208578077832938,1.222719305174751,A,479.0038790088147,Correct
17,5,22,A,51.327987303597,70.6676250147435,2.56639936517985,1.1100444579647826,A,463.90364301623777,Correct
17,5,23,B,65.83186483778695,39.96381437426943,3.2915932418893474,0.627750128238155,B,1062.0723309984896,Correct
17,5,24,B,82.69614974971091,62.83968102250363,4.134807487485546,0.9870834012711168,B,749.2243729939219,Correct
17,5,25,A,24.93709004707634,39.92875727346072,1.246854502353817,0.627199452586371,A,385.2175179927144,Correct
17,5,26,B,70.89963421808517,54.039686150896586,3.5449817109042585,0.848853405069774,B,570.0681880116463,Correct
17,5,27,B,88.45696287492919,61.96577755282503,4.42284814374646,0.9733561576696721,B,429.10570799722336,Correct
17,5,28,A,24.243992852698575,45.634048946991385,1.2121996426349286,0.7168179646271259,A,423.62154700094834,Correct
17,5,29,B,62.80777155784125,32.972658315716835,3.1403885778920624,0.517933305669912,B,479.5725980075076,Correct
17,5,30,A,15.019703105944046,34.89290049729367,0.7509851552972023,0.5480963993236871,A,469.79244000976905,Correct
17,5,31,B,65.13587462149118,54.103849034507604,3.2567937310745596,0.8498612732887015,B,550.3117649932392,Correct
17,5,32,A,34.852604218798874,59.37156638601543,1.7426302109399439,0.9326063839521238,A,429.684750008164,Correct
17,5,33,A,41.767561097630626,49.27113315835119,2.0883780548815314,0.7739491498216029,A,557.90047798655,Correct
17,5,34,A,46.89046010394586,58.79474653132574,2.344523005197293,0.9235457188624348,B,525.4361660045106,Incorrect
17,5,35,B,69.07790224933072,37.28010037574802,3.453895112466536,0.5855944473277004,B,627.8558270132635,Correct
17,5,36,B,73.00000504641528,57.980988296441026,3.6500002523207637,0.9107632343998745,B,555.3788030229043,Correct
17,5,37,A,54.69223325146204,66.4996345876871,2.734611662573102,1.0445738174354173,A,542.2917400137521,Correct
17,5,38,B,46.623729714231914,22.425072465967073,2.3311864857115956,0.35225221457650446,B,368.83692897390574,Correct
17,5,39,A,35.81908626180207,55.943526109407316,1.7909543130901033,0.8787588532061139,A,607.5339980015997,Correct
17,5,40,A,45.99199823339279,71.30255639939024,2.2995999116696395,1.1200179368324814,A,479.39749801298603,Correct
17,5,41,A,12.53389310423541,34.265104451476304,0.6266946552117705,0.5382350020962244,A,561.1997880041599,Correct
17,5,42,A,15.056345915684581,39.41351477649971,0.752817295784229,0.6191060423700212,A,611.5526939975098,Correct
17,5,43,B,83.21596272818859,65.56424909636068,4.160798136409429,1.0298808164962898,B,623.583556007361,Correct
17,5,44,B,49.694406115248746,41.84972275748519,2.4847203057624374,0.6573739078484252,B,618.8177909934893,Correct
17,5,45,B,83.8826429959258,63.61555226849944,4.194132149796291,0.9992707583038767,B,453.7874639790971,Correct
17,5,46,A,40.60529031822837,65.19855445338473,2.0302645159114183,1.0241364984771377,A,496.0612840077374,Correct
17,5,47,A,58.62677002143048,77.67620217171559,2.931338501071524,1.220134930507086,A,506.1279750079848,Correct
17,5,48,B,54.9232727462915,46.86100942101213,2.746163637314575,0.7360910146842687,B,363.1839079898782,Correct
