subject,day,trial,cat,x,y,xt,yt,resp,rt,fb,ns_left_digit,ns_right_digit,ns_left_size,ns_right_size,ns_congruent,ns_cue,ns_correct_side,ns_resp,ns_rt,ns_fb
17,22,122,B,63.906051910063,42.351329744830274,3.19530259550315,0.6652531319805883,B,686.1054799810518,Correct,6,4,small,big,False,Size,right,right,683.1440409878269,Correct
17,22,123,A,38.20480629061301,50.784626812022175,1.9102403145306506,0.7977230525397405,A,539.7459559899289,Correct,8,7,big,small,True,Size,left,left,783.2999609818216,Correct
17,22,124,B,30.639893316905418,15.211042987548232,1.531994665845271,0.23893450451560033,B,437.69438200979494,Correct,2,7,big,small,False,Size,left,left,771.6959899989888,Correct
17,22,125,A,62.51412712589722,76.40500804202414,3.1257063562948613,1.2001670598114607,A,754.7117270005401,Correct,7,2,small,big,False,Size,right,right,683.0474140006118,Correct
17,22,126,A,63.68061256095509,89.18033984537237,3.1840306280477546,1.4008415025143146,A,560.8816279855091,Correct,6,2,small,big,False,Value,left,left,847.5526430120226,Correct
17,22,127,A,32.061202023061774,53.51055013895387,1.6030601011530887,0.8405417560304288,A,578.6584520246834,Correct,6,8,big,small,False,Size,left,left,813.1174050213303,Correct
17,22,128,B,47.82454403499725,19.208152454039737,2.3912272017498624,0.30172095319321995,B,677.906372002326,Correct,6,3,small,big,False,Value,left,left,729.838793980889,Correct
17,22,129,A,63.626967416116315,73.52033961577362,3.1813483708058157,1.154854794131705,A,763.4022680285852,Correct,4,8,big,small,False,Size,left,left,411.15300700766966,Correct
17,22,130,B,73.05925164546045,55.81930171582917,3.6529625822730223,0.8768075409948052,B,728.2069659850094,Correct,6,7,big,small,False,Size,left,left,774.3130339949857,Correct
17,22,131,B,79.66587781594355,57.940113604018975,3.983293890797177,0.9101211762327203,B,735.7673920050729,Correct,6,5,small,big,False,Size,right,right,850.5730189790484,Correct
17,22,132,B,33.12389893792412,13.540961310353847,1.6561949468962058,0.21270092287575634,B,618.7721799942665,Correct,8,6,big,small,True,Size,left,left,514.1431929951068,Correct
17,22,133,B,85.33908952503953,56.77734880350761,4.266954476251977,0.8918565094570238,B,746.0988879902288,Correct,5,6,big,small,False,Value,right,right,833.4455389995128,Correct
17,22,134,B,41.838741142649376,32.92695607586237,2.0919370571324687,0.5172154165650151,A,700.5034790199716,Incorrect,6,8,small,big,True,Size,right,right,683.6547490092926,Correct
17,22,135,A,25.704541087732224,55.76499681027892,1.2852270543866111,0.8759545215331525,A,554.9591970047913,Correct,5,4,small,big,False,Value,left,left,1014.8316659906413,Correct
17,22,136,A,45.82628585112552,73.83754403795214,2.291314292556276,1.1598374295437164,A,542.6650969893672,Correct,7,6,small,big,False,Value,left,left,1437.5488020014018,Correct
17,22,137,B,42.71596761593441,20.50628369811219,2.1357983807967202,0.32211195109208696,B,697.3383849835955,Correct,6,3,small,big,False,Value,left,left,705.8860750112217,Correct
17,22,138,A,23.82308425507674,44.96799098996619,1.191154212753837,0.706355550703849,A,713.1967869936489,Correct,4,5,small,big,True,Size,right,right,1006.7765980202239,Correct
17,22,139,A,50.236733268029525,72.32828012001464,2.511836663401476,1.1361299673591134,A,716.0825869941618,Correct,8,4,small,big,False,Size,right,left,1033.3301209902856,Incorrect
17,22,140,A,44.94006098957866,58.84054982949371,2.247003049478933,0.9242651953876079,B,677.8550949820783,Incorrect,8,7,small,big,False,Size,right,right,802.3985140025616,Correct
17,22,141,A,31.725690070311565,47.2457630616822,1.5862845035155784,0.742134710739124,A,660.7586120080668,Correct,3,2,big,small,True,Value,left,left,2113.293116010027,Correct
17,22,142,A,22.4268979294925,48.7926539091319,1.121344896474625,0.7664332153503903,A,685.3240479831584,Correct,5,4,small,big,False,Size,right,right,1176.5405039768666,Correct
17,22,143,B,52.306108188581376,26.48964797310832,2.615305409429069,0.4160984173424842,B,619.2963710054755,Correct,7,3,small,big,False,Value,left,left,730.5984270060435,Correct
17,22,144,A,57.79897763296589,66.1841605864572,2.8899488816482943,1.0396183634121052,A,687.011533009354,Correct,2,4,big,small,False,Value,right,right,861.2561659829225,Correct
17,22,145,A,66.05417178172127,82.84521659138046,3.3027085890860635,1.3013296191426806,A,637.9696310032159,Correct,6,3,small,big,False,Size,right,right,715.7943619822618,Correct
17,22,146,B,73.0583385472506,48.38851380110012,3.65291692736253,0.7600849973783224,B,482.5237889890559,Correct,3,2,small,big,False,Size,right,right,896.7352540057618,Correct
17,22,147,B,42.783204278126746,24.004219053409493,2.139160213906337,0.377057391166757,B,565.737472003093,Correct,6,7,small,big,True,Size,right,right,618.1531409965828,Correct
17,22,148,B,47.03423391850693,19.53442709734276,2.351711695925346,0.306846063305487,B,668.0576149956323,Correct,5,3,small,big,False,Value,left,left,713.2999989844393,Correct
17,22,149,A,42.990680835906794,54.57134043773619,2.1495340417953397,0.857204611078698,A,605.1152469881345,Correct,7,4,small,big,False,Size,right,left,284.12769199348986,Incorrect
17,22,150,B,71.71190467323719,50.006827923776484,3.5855952336618593,0.7855054161733256,B,4675.349395984085,Correct,3,6,big,small,False,Size,left,right,1079.4283360010013,Incorrect
