subject,day,trial,cat,x,y,xt,yt,resp,rt,fb,resp_key
4,24,0,B,62.033410802749955,52.558517297667535,3.1016705401374973,0.8255872591296222,B,9129.169199848548,Correct,d
4,24,1,B,38.00615103132439,12.552656861625547,1.9003075515662198,0.19717667289758165,B,862.8743998706341,Correct,d
4,24,2,A,23.073615504511913,34.0032789928908,1.1536807752255955,0.5341222574101494,A,692.2356002032757,Correct,k
4,24,3,A,33.427246335516884,52.49171374039476,1.6713623167758442,0.8245379113058129,A,915.2822999749333,Correct,k
4,24,4,B,60.7962509741277,47.13392402009625,3.039812548706385,0.7403779471819694,B,593.937800033018,Correct,d
4,24,5,A,17.3786550406993,44.36011978183729,0.868932752034965,0.6968071320949164,A,796.4518000371754,Correct,k
4,24,6,B,56.06461891080253,38.670409350026816,2.8032309455401263,0.6074333696267714,B,654.7709000296891,Correct,d
4,24,7,A,35.88972459448698,46.852275278913666,1.794486229724349,0.7359538191010093,A,893.6747999396175,Correct,k
4,24,8,A,44.8933553538824,62.25182532091908,2.2446677676941196,0.9778493855037723,A,1257.1453999262303,Correct,k
4,24,9,B,72.09776776751853,41.7272496838494,3.6048883883759264,0.6554501053064414,B,685.4065998923033,Correct,d
4,24,10,A,21.605060053996144,49.396342305555606,1.0802530026998072,0.7759159305067009,A,596.9356999266893,Correct,k
4,24,11,A,57.027814439357904,71.95110755458032,2.851390721967895,1.130205354555593,A,909.6999999601394,Correct,k
4,24,12,A,29.418440900808836,39.21749518754826,1.4709220450404419,0.6160269738669735,A,893.3721000794321,Correct,k
4,24,13,A,29.073367673127635,53.93543036382711,1.4536683836563815,0.8472157589960155,A,974.0154999308288,Correct,k
4,24,14,B,33.150141895738145,13.239139594312302,1.6575070947869073,0.20795991844670642,B,915.5649999156594,Correct,d
4,24,15,A,64.58332764043026,81.55949492524537,3.2291663820215124,1.2811335504382244,A,1415.8218000084162,Correct,k
4,24,16,B,59.39702821432081,50.21356513190305,2.9698514107160405,0.7887528366446961,B,1177.7642001397908,Correct,d
4,24,17,B,55.49794594610088,24.386135795551162,2.774897297305044,0.3830565253237331,B,1338.2978001609445,Correct,d
4,24,18,B,56.56401868583378,26.543843760007483,2.8282009342916887,0.41694972277237397,B,1157.0041999220848,Correct,d
