 subject,day,trial,cat,x,y,xt,yt,resp,rt,fb,ns_left_digit,ns_right_digit,ns_left_size,ns_right_size,ns_congruent,ns_cue,ns_correct_side,ns_resp,ns_rt,ns_fb
1,22,0,A,40.281014803817726,61.88515092781444,2.0140507401908865,0.9720896776055871,A,3687.086416990496,Correct,6,7,big,small,False,Size,left,right,1785.7402499648742,Incorrect
1,22,1,B,70.90669395897349,52.89671477317546,3.545334697948675,0.8308996526522135,B,2537.3558750143275,Correct,3,6,big,small,False,Value,right,right,1465.866791026201,Correct
1,22,2,B,38.53144935560029,20.848157663703475,1.9265724677800142,0.3274820947858629,B,1698.231374961324,Correct,6,8,big,small,False,Value,right,right,1258.4642079891637,Correct
1,22,3,A,47.189901397529276,57.21574781963569,2.3594950698764636,0.8987428650990685,A,1616.8240000260994,Correct,3,2,small,big,False,Size,right,right,1361.092415987514,Correct
1,22,4,B,45.312132497624724,36.18306161505332,2.265606624881236,0.5683622027711918,A,2025.6475830101408,Incorrect,8,4,small,big,False,Size,right,right,1212.141582975164,Correct
1,22,5,A,15.672594751418558,41.28708813568812,0.7836297375709279,0.6485360638759605,A,1002.6294160052203,Correct,6,4,big,small,True,Value,left,left,1425.2125410130247,Correct
1,22,6,B,79.32192640170476,49.49894873983139,3.966096320085238,0.7775276686073604,B,1046.8927499605343,Correct,2,5,big,small,False,Value,right,right,901.6398739768192,Correct
1,22,7,B,61.84917282529773,32.49780067918713,3.0924586412648862,0.5104742593577983,B,1581.6823330242187,Correct,7,5,small,big,False,Size,right,right,1087.1872499701567,Correct
1,22,8,B,49.87754374960948,35.365747459592455,2.493877187480474,0.5555238620388377,A,963.2754999911413,Incorrect,6,3,small,big,False,Value,left,left,1600.3574160276912,Correct
1,22,9,A,48.87777251389669,65.93473909799921,2.443888625694834,1.0357004598331703,A,699.993165966589,Correct,7,5,small,big,False,Size,right,right,960.6172500061803,Correct
1,22,10,B,40.4234347133564,21.377915337774155,2.0211717356678203,0.33580350887107924,A,1436.4576659863815,Incorrect,6,5,small,big,False,Value,left,right,771.80300001055,Incorrect
1,22,11,A,60.53911093894969,79.84960638887759,3.0269555469474847,1.2542746841166723,A,622.4687910289504,Correct,4,7,small,big,True,Value,right,right,745.1735410140827,Correct
1,22,12,B,58.82418805062706,35.937951762876736,2.941209402531353,0.5645120262165895,B,2083.718541020062,Correct,7,5,small,big,False,Size,right,right,1044.6247910149395,Correct
1,22,13,B,46.219010489977904,17.35650135000323,2.310950524498895,0.2726352856659574,B,993.177582975477,Correct,6,4,small,big,False,Value,left,left,504.00558300316334,Correct
