subject,day,trial,cat,x,y,xt,yt,resp,rt,fb,resp_key
19,24,0,A,53.44427787613499,71.0689826,2.6722138938067497,1.1163489681939427,A,1599.5312999584712,Correct,k
19,24,1,B,34.47091305250913,15.897073043633515,1.7235456526254567,0.2497106394372969,B,654.1501000174321,Correct,d
19,24,2,A,60.66356024849394,84.3922348,3.0331780124246968,1.3256301243607387,A,666.2514000199735,Correct,k
19,24,3,B,83.10294427347104,63.26055394084649,4.155147213673552,0.9936944576129209,B,1456.9820000324398,Correct,d
19,24,4,B,42.608646565080775,28.48266624236743,2.130432328254039,0.4474046751083576,B,2183.2390999770723,Correct,d
19,24,5,B,40.41991918106852,16.216369761836845,2.020995959053426,0.2547261405584114,B,2087.273599987384,Correct,d
19,24,6,B,64.74967762948931,39.04144188586089,3.237483881474466,0.6132615350708671,B,1470.4454999882728,Correct,d
19,24,7,B,68.27411045627734,52.534966916354854,3.413705522813867,0.8252173306050162,B,940.5901,Correct,d
19,24,8,A,17.28330766973194,36.06293145,0.864165383,0.5664752025424153,A,612.7797999652103,Correct,k
19,24,9,A,40.06366373877737,52.30846720872645,2.0031831869388683,0.8216594815173879,A,903.5300000105053,Correct,k
19,24,10,B,56.370780637435814,28.34862963123298,2.818539031871791,0.44529923294409723,B,791.4234999916516,Correct,d
19,24,11,B,49.81496726195381,31.461262486787955,2.4907483630976905,0.4941923555057659,B,782.5554000446573,Correct,d
19,24,12,A,63.594870477065385,83.82254911892201,3.1797435238532694,1.316681522585875,A,807.3078999877907,Correct,k
19,24,13,B,49.561320168874985,39.470002500235815,2.4780660084437494,0.6199933494595581,B,881.9474999909289,Correct,d
19,24,14,A,32.472725347394864,51.10355288111482,1.623636267369743,0.8027327315182392,A,1121.2017000070773,Correct,k
19,24,15,B,38.02458536971969,15.032134618910877,1.9012292684859844,0.23612421843271608,B,788.3302,Correct,d
19,24,16,B,70.74396192678039,56.393144465669984,3.5371980963390195,0.8858214418308837,B,2063.701900013257,Correct,d
19,24,17,A,42.47737475099958,71.32786268,2.123868737549979,1.120415446880921,A,544.7019999846816,Correct,k
19,24,18,B,54.94593020777352,38.253651973111985,2.7472965103886757,0.6008869600585466,A,762.2906000469811,Incorrect,k
19,24,19,A,42.08664719411183,64.64426285967046,2.104332359705592,1.015429706483341,A,1519.9709999724291,Correct,k
19,24,20,B,36.55188225043509,13.211603685514653,1.8275941125217545,0.20752738540276333,B,2855.0113000092097,Correct,d
19,24,21,B,50.16750430288249,19.069942331297895,2.5083752151441248,0.2995499536619324,B,2884.224199980963,Correct,d
19,24,22,B,40.94058874685779,15.452732196718607,2.0470294373428897,0.2427309497355082,B,870.2071000006981,Correct,d
19,24,23,B,52.519711602516985,22.83850071778164,2.625985580125849,0.35874633,B,701.3485000352375,Correct,d
19,24,24,A,49.63999977797653,65.54186813988102,2.4819999888988264,1.0295292572540056,A,3203.5906999954022,Correct,k
19,24,25,B,52.96140993,23.26064458669278,2.648070497,0.36537735075658617,B,1024.7581000439823,Correct,d
19,24,26,A,67.89906109,85.13197451170178,3.394953054542885,1.3372499285577792,A,972.8328000055626,Correct,k
19,24,27,A,47.67936964002187,79.21166060464304,2.383968482001093,1.2442538551709732,A,864.7458,Correct,k
19,24,28,B,58.52747769759732,43.615941582442176,2.9263738848798657,0.6851176082740096,B,1046.7520999955013,Correct,d
19,24,29,B,65.46097352829598,36.22372761187569,3.273048676414799,0.5690009827555321,B,731.6558999591507,Correct,d
19,24,30,A,28.459079967992537,48.80279524,1.4229539983996267,0.7665925150007655,A,1098.0295999906957,Correct,k
19,24,31,B,64.99247425900082,47.27646235927662,3.2496237129500405,0.7426169341780892,B,755.1527000032365,Correct,d
19,24,32,A,47.395897395776345,68.47170356648157,2.369794869788817,1.0755510045161825,A,545.8694999688305,Correct,k
19,24,33,B,70.45518130671034,38.61568900699117,3.522759065335517,0.606573824,B,738.2307,Correct,d
19,24,34,B,56.50724333476178,47.34065498199354,2.825362166738089,0.7436252695377997,A,1452.3873000289313,Incorrect,k
19,24,35,B,70.56891735077774,38.44508647,3.5284458675388866,0.6038940061274751,B,723.4342999872752,Correct,d
19,24,36,B,82.19250902027404,68.16123740461175,4.109625451013702,1.0706742134495904,A,761.8205999606289,Incorrect,k
19,24,37,B,73.40978438317133,63.217561897338115,3.6704892191585663,0.9930191401726772,B,553.1614000210539,Correct,d
19,24,38,A,23.717791293324293,35.98654002801837,1.1858895646662146,0.5652752489006877,A,589.6752999979071,Correct,k
19,24,39,A,50.242746840131176,78.75503344326305,2.512137342006559,1.2370811724928683,B,752.6378000038676,Incorrect,d
19,24,40,A,42.252018271258486,74.76257328568954,2.1126009135629245,1.174367754988954,A,566.7607000214048,Correct,k
