subject,day,trial,cat,x,y,xt,yt,resp,rt,fb
5,4,0,B,71.70280294729167,55.00656915710934,3.5851401473645836,0.8640411678157681,B,566.8728000018746,Correct
5,4,1,B,37.55038484239021,23.877465744873994,1.8775192421195104,0.3750663548521903,B,596.3751000235789,Correct
5,4,2,A,29.002228581817864,50.30776916546554,1.4501114290908932,0.7902325901435883,A,504.15219995193183,Correct
5,4,3,A,30.058320451235886,56.420907698971924,1.5029160225617944,0.8862575456797899,A,454.90110001992434,Correct
5,4,4,A,42.324226740524004,66.98777667219956,2.1162113370262,1.0522415353684793,A,629.0500000468455,Correct
5,4,5,A,50.003742670774926,75.7686436058692,2.500187133538746,1.1901710706233095,B,830.5154999834485,Incorrect
5,4,6,B,42.351171250762675,34.3468975729261,2.1175585625381337,0.5395198054435287,B,611.7850000155158,Correct
5,4,7,A,47.95740294814281,76.88876284478619,2.3978701474071404,1.2077658624839407,A,501.7138000112027,Correct
5,4,8,A,51.71365919649534,70.73993883738457,2.585682959824767,1.1111803608345932,A,636.5978000103496,Correct
5,4,9,A,33.46233299161509,50.562295859044696,1.6731166495807546,0.7942306860970421,A,668.7341000069864,Correct
5,4,10,B,68.68936092916519,37.37128318287528,3.4344680464582598,0.5870267435127239,B,519.119199947454,Correct
5,4,11,A,33.65802558962276,66.78851920499622,1.682901279481138,1.0491116063927848,A,553.0700000235811,Correct
5,4,12,A,44.10877090998269,67.96500296904661,2.2054385454991343,1.0675917701438267,A,467.5512999529019,Correct
5,4,13,A,27.872680721378483,39.57907221254422,1.393634036068924,0.6217066124941442,B,616.9480999815278,Incorrect
5,4,14,B,85.13185791191242,62.50151824640483,4.256592895595621,0.981771552805569,B,559.5419000019319,Correct
5,4,15,A,14.554521397482748,40.766878082374646,0.7277260698741373,0.6403646234668947,A,528.9910000283271,Correct
5,4,16,A,27.40488758916082,52.82224120203682,1.370244379458041,0.8297298245323349,A,465.10739997029305,Correct
5,4,17,B,40.60215911166658,14.090794878272071,2.030107955583329,0.2213376883641011,B,616.7921000160277,Correct
5,4,18,A,33.31416968623962,41.635379876150786,1.665708484311981,0.6540070177416781,A,528.9374000276439,Correct
5,4,19,B,42.43953790987349,17.67560073663928,2.1219768954936744,0.27764768711006144,B,428.146000020206,Correct
5,4,20,B,69.55631928635924,41.95962021450671,3.4778159643179616,0.6591001730665603,B,511.00030000088736,Correct
5,4,21,B,76.11005238401982,64.15395260099692,3.805502619200991,1.0077279309501985,B,503.8516000495292,Correct
5,4,22,B,86.24583708239922,65.62251938541458,4.3122918541199615,1.030796124056361,B,596.4544000453316,Correct
5,4,23,B,37.65930818787086,27.30204722634939,1.882965409393543,0.4288595549713042,A,611.4858000073582,Incorrect
5,4,24,A,39.59220025099351,60.05688468984049,1.9796100125496752,0.943371338695461,B,674.7481999918818,Incorrect
5,4,25,A,22.51327600826937,45.13035908375815,1.1256638004134685,0.70890602275702,A,512.5458000111394,Correct
5,4,26,B,56.23581897202909,49.383342015432625,2.811790948601454,0.7757117224269764,B,506.5178999793716,Correct
5,4,27,B,79.61242686659591,60.48846409158788,3.9806213433297954,0.9501505720853124,B,482.57410002406687,Correct
5,4,28,A,20.24957959367178,38.27127364633286,1.012478979683589,0.6011637606542198,A,625.9994999854825,Correct
5,4,29,B,49.304151348429684,35.254668175706016,2.4652075674214844,0.5537790327277194,B,431.4404000178911,Correct
5,4,30,A,30.83361704425655,63.50359022075865,1.5416808522128276,0.9975120625705601,A,438.82089998805895,Correct
5,4,31,A,45.382098188253224,64.06939040663308,2.269104909412661,1.0063996311072743,B,513.3253000094555,Incorrect
5,4,32,A,44.49367649504925,74.22417308179462,2.2246838247524625,1.1659105843627162,A,604.6407000394538,Correct
5,4,33,A,32.670488010095575,65.402711054288,1.6335244005047787,1.0273433828650356,A,1001.7181999864988,Correct
5,4,34,B,44.631309369780304,24.052432838699374,2.231565468489015,0.3778147315350993,B,532.9940000083297,Correct
5,4,35,A,41.59610005897831,54.968757231283625,2.0798050029489157,0.8634472194738072,A,554.1455000056885,Correct
5,4,36,B,71.12995520504259,55.44685372045458,3.55649776025213,0.87095714156424,B,528.0762999900617,Correct
5,4,37,A,37.80860176973054,68.15465186029793,1.8904300884865268,1.0705707679614096,A,487.0445000124164,Correct
5,4,38,A,24.563159763547432,42.7599034184192,1.2281579881773717,0.6716709922375742,A,768.2717000134289,Correct
5,4,39,A,14.725703138643766,35.41470891812209,0.7362851569321883,0.5562929468309664,A,488.1019000313245,Correct
5,4,40,B,44.47517478279707,33.93538777343934,2.2237587391398534,0.5330558246287895,B,567.6351999863982,Correct
5,4,41,A,35.28872911940513,56.78856697853794,1.7644364559702566,0.8920327241383337,A,863.5467999847606,Correct
5,4,42,A,50.57021397902697,63.50465328302871,2.528510698951348,0.9975287611136497,B,771.2754000094719,Incorrect
5,4,43,B,58.94363031471216,29.40472295802143,2.947181515735608,0.46188830812881626,B,533.9548000483774,Correct
5,4,44,B,53.524376559378865,35.55945496746892,2.6762188279689436,0.5585666124572872,B,508.7446999968961,Correct
5,4,45,B,80.36372624354325,49.678418226651914,4.018186312177163,0.7803467687140546,B,1035.9823000035249,Correct
5,4,46,A,66.7107393064674,85.45815371448309,3.3355369653233704,1.3423735394938368,A,667.628200026229,Correct
5,4,47,A,54.544312840304265,84.09139248839598,2.7272156420152136,1.3209045043584038,B,678.6306000431068,Incorrect
5,4,48,B,79.07183929615287,61.0069584136273,3.9535919648076434,0.9582950618505477,B,517.6945999846794,Correct
