subject,day,trial,cat,x,y,xt,yt,resp,rt,fb,ns_left_digit,ns_right_digit,ns_left_size,ns_right_size,ns_congruent,ns_cue,ns_correct_side,ns_resp,ns_rt,ns_fb
15,22,40,B,37.72145939995407,12.016089418404832,1.8860729699977037,0.18874829120869335,B,1196.6402499820106,Correct,7,5,small,big,False,Size,right,right,2112.9268319928087,Correct
15,22,41,B,53.59562212909786,23.080999898413957,2.679781106454893,0.3625554985918203,B,1379.5196659921203,Correct,6,8,big,small,False,Value,right,right,986.4218739967328,Correct
15,22,42,A,58.88537178691042,86.49481577223641,2.944268589345521,1.3586573890183022,A,998.2962910144124,Correct,2,8,small,big,True,Value,right,right,1108.5782079899218,Correct
15,22,43,A,34.4330578166132,48.5157755112899,1.72165289083066,0.7620840196473997,A,1086.8210820190143,Correct,7,4,small,big,False,Size,right,right,1531.2334579939488,Correct
15,22,44,A,58.12883519272351,69.42067359602399,2.9064417596361753,1.0904573908826194,A,2635.591458005365,Correct,2,4,small,big,True,Size,right,right,798.143666004762,Correct
15,22,45,A,67.83229729277394,81.65890442073292,3.391614864638697,1.2826950711418281,A,878.1572489824612,Correct,3,5,big,small,False,Size,left,left,1319.7217489941977,Correct
15,22,46,A,58.68200291411867,78.65214276190207,2.934100145705934,1.2354649694494357,A,1140.9832070057746,Correct,7,2,big,small,True,Value,left,left,1392.3779579927213,Correct
15,22,47,B,74.53288125439389,45.29569919850186,3.726644062719694,0.7115031792061326,B,954.6759990043938,Correct,8,6,small,big,False,Value,left,left,1038.9095410064328,Correct
15,22,48,A,59.907454667939085,73.25018013765218,2.9953727333969544,1.1506111389728853,A,1670.322499005124,Correct,7,2,big,small,True,Value,left,left,1006.3649989897385,Correct
15,22,49,A,54.9121774113442,63.28370402911918,2.74560887056721,0.9940580983491579,A,1770.3734159877058,Correct,6,7,big,small,False,Value,right,right,917.5965409958735,Correct
15,22,50,A,64.20341312077161,83.14755053733626,3.210170656038581,1.3060786696604083,A,1230.9358739876188,Correct,6,4,small,big,False,Size,right,right,911.0964999999851,Correct
15,22,51,A,47.45580687103418,67.59689470893647,2.372790343551709,1.061809539115388,A,1520.913248998113,Correct,7,2,small,big,False,Size,right,right,629.0949569956865,Correct
15,22,52,B,50.13100085637407,22.34089309236082,2.5065500428187035,0.3509299280679785,B,802.7131239941809,Correct,4,3,small,big,False,Size,right,right,951.1043739912566,Correct
